Phenotype1,Phenotype2,Phenotype3,Phenotype4,Phenotype5,Phenotype6
-1.406415171,-0.498206424,-1.287238802,-0.871884777,-0.249070543,-0.345975509
0.55388923,0.316800738,0.033191067,0.630821024,0.800718305,0.099827711
-0.507233574,-1.152046124,-2.456741377,-0.407107926,-2.111679258,-1.836466844
0.015919766,-0.992087136,0.343596306,-0.840077206,0.474863387,1.083556959
-0.522940775,-0.331908545,-0.268711656,-0.360076466,-0.503678295,0.073753531
1.239070893,1.67034937,0.97450367,1.294925009,0.629671522,2.025751046
-0.892112684,-0.633262646,-0.803646619,-0.586642575,0.461305511,-0.138860197
-0.73508284,-0.129176267,0.218632877,-0.120341307,-0.365186856,-0.15564634
1.2127304,1.494983363,1.668106689,1.170800607,1.758916892,0.720764053
-1.081721244,0.141437726,-0.190104443,0.230254016,-0.193111529,-1.714751698
0.129550328,-0.459342243,0.164778291,0.072207005,-0.283140558,-0.779866903
-0.837390301,-0.736473429,0.152198363,0.47708228,-0.721523783,-1.380378858
-0.500337304,1.067883598,-0.549148202,0.531544412,-0.759407481,-0.314443702
1.434866863,0.635833514,0.876638184,-0.20305186,1.604842006,1.501379048
0.558951264,0.798706797,0.847670782,0.789267082,0.598207727,0.688611707
0.431045975,-0.226444399,-0.321070277,0.160296791,-0.693636354,-0.094950522
-0.428249017,0.130511009,-0.692178076,-0.825559326,-1.773079108,-1.39161772
1.518982099,2.168619164,2.838197297,1.631456168,1.011123487,3.144050405
1.430383431,-0.007018508,0.150431443,0.791381819,-0.43968817,1.181059724
0.43990671,-0.749555831,0.045613232,0.517239672,0.540525167,-0.384173318
-0.274800162,-0.666419471,-0.307446102,0.065263031,0.753518611,1.158289262
-0.027893833,-0.864267407,-1.424766403,-1.29689666,-0.029983148,0.09115798
-1.942686443,-0.992272944,-1.336075376,-1.633063072,-0.871504005,-1.363688034
-0.699853026,-1.114269621,-1.367641134,-0.607858116,-1.262809516,-0.755857624
-0.901494387,-2.949823874,-1.962127329,-1.525650389,-2.334230524,-1.900285023
-0.15926388,0.852348947,-0.109571589,-0.442579692,-0.222421045,0.705556119
0.32550979,1.464440174,0.617709144,0.239546628,1.212577197,1.509245637
1.298783836,0.515816986,0.443087817,0.749160555,1.019115637,-0.127177059
0.988599155,1.554453257,1.169504784,0.881103875,1.189445423,1.77466729
-0.221856392,0.064564703,0.071885476,-0.154202562,0.578022732,0.361264061
-0.818846038,-0.2439667,-0.252186822,-1.205297823,-1.471487675,-0.344335199
-0.380538048,-1.578372616,-0.290460974,-0.396441627,-1.374023859,-0.000986134
0.48839025,0.081632751,0.54173339,1.102215111,0.948958838,-0.035520034
0.890432622,0.655328553,0.231894699,0.21387066,0.138323416,1.357363733
-0.61970035,-0.430413526,0.346188549,0.416361929,-0.873982952,0.637249654
-0.236331022,0.522192779,0.151421244,-0.000624598,0.899583854,0.586243454
-0.480793573,0.321125277,-0.814873029,1.126590636,0.411046193,2.458850698
-0.582504981,-1.008769926,-0.921690741,-0.64171931,-0.701570958,0.171088968
-0.59340463,-0.294130874,-1.469178943,-1.633357626,0.554857401,-1.322208827
0.06308877,0.940076994,1.141446501,0.579689369,0.416435644,1.208473867
-1.544939972,-0.968972514,-1.482912722,-1.424359768,0.25398891,-2.19225925
-1.090218713,0.983749443,0.325547213,-1.021892642,-0.50917894,1.217549905
2.646400441,0.202127608,1.570268429,0.93785594,1.938493214,1.223578243
0.85260097,0.511386546,0.751364618,0.253314472,0.419862182,1.083591988
0.151531493,1.278124019,1.068614398,-0.001105672,1.683792101,1.172047035
0.178863433,0.887859825,2.57554141,1.229710388,1.339853797,2.368566665
-0.771367013,-0.262332557,-0.904155635,-1.328386329,-1.143318528,-0.50840735
1.475072713,1.009835877,0.828618606,1.103814288,1.393569496,0.154614949
0.69720705,0.022265645,0.324620541,1.125304294,-0.266723773,0.69942301
1.255388612,1.898686309,0.524129051,1.740813021,1.143842255,2.081687401
0.119028242,-0.040117084,-0.334623725,-0.961659718,0.042348262,0.411327698
0.060352411,0.217449294,-0.510428729,0.646586141,0.225038037,0.229549388
0.443605434,-0.668799657,-0.512981938,-0.676112769,-0.041182251,0.405833369
0.545651805,-0.735332443,0.777813753,0.41824066,0.744062762,-0.388896479
1.718740456,0.873582831,1.791592308,1.664179894,0.745876013,1.729729398
-0.310739977,-0.754898421,-0.449384722,-2.013573302,-0.877599535,0.419393511
-0.82131429,0.033964895,0.792704626,-0.517660486,0.619001336,-0.225761965
-1.024185452,-0.005492271,-0.602376326,0.139184842,-1.284870079,-0.832548218
-1.576268613,-1.038643664,-0.987704484,-0.3885102,-0.752858825,-0.32644212
-0.35049829,-0.235716755,1.232639352,0.897458829,-0.14424486,0.969865099
0.582826867,-0.247653568,-0.162305268,-0.957237771,-0.993556118,-0.268281661
1.298155089,0.70259279,1.245844691,1.95845415,0.699032664,-0.144132426
0.378186836,0.597131389,-0.09711402,-0.48541535,-0.454522173,0.216380402
-0.684257371,-0.723714564,-0.543668968,0.07849459,-2.161747961,-1.214615679
0.747573823,0.441210875,0.416814699,0.564110896,0.633184388,-0.567534964
0.41222455,-0.312751909,0.653394058,-0.071032833,-0.427975178,-0.294061819
-0.857312361,-1.56130245,-1.289539923,-1.262178538,-0.763087613,-1.883450357
0.948265799,2.025093943,1.480454609,1.476515292,1.281671347,1.718100568
0.696527037,-0.811157357,0.353492012,-1.264560712,1.002023486,1.10542372
-0.281312902,-0.941438724,-1.362306722,-1.191985036,0.40337213,-0.849823335
-0.081372079,0.713442681,1.31717629,1.141875616,1.111481644,1.031579869
-0.296115502,-0.267484934,0.880868174,-0.90568813,-0.32815591,-0.107417624
-1.41037197,-1.187673288,-0.687406637,-0.483956135,-2.697138903,-2.092049128
-0.315283711,0.440504675,0.253645829,-0.133200012,1.407675116,0.426068146
-1.665056581,-1.270803108,-1.937882951,-1.463724047,-2.686261543,-2.245636377
0.366278493,0.625949853,-0.357540113,-0.883588426,1.299442853,-0.543622699
-0.336430715,-0.666612943,0.577378884,0.907092217,0.774193504,-0.164406888
-0.206048088,-0.421112875,-0.957448509,-0.282383839,-0.56840871,-0.929936586
-0.212604501,-0.148034319,0.934630138,0.492417623,-0.065674504,0.24101349
1.413090021,0.912464596,0.508734893,1.969126886,0.723106411,1.295653717
-0.393500981,-0.520304043,1.143385423,-0.843798748,-0.266486948,-0.775365917
-0.022282594,0.591156228,-0.194025581,-0.010677638,0.778040382,1.148572157
0.124061304,-1.230748425,-0.155857683,-0.136162922,-0.152798996,-0.765056205
0.433657265,0.398856007,0.517757892,0.119961396,-0.310436161,-0.205338676
0.765574566,0.881670429,0.671418408,0.890453667,1.718101269,-0.965980997
0.281715092,0.805293118,-0.249428963,-0.612453393,0.46867506,0.552870879
0.019443829,-0.648368014,0.59761977,1.011083437,-0.507720098,-0.785353286
-0.468976107,-1.243163373,-0.363820472,-1.477643836,0.089151189,0.040331615
0.230926581,0.653673845,-0.838437666,-0.275154104,-0.000442681,-1.271957003
0.282038886,-0.012281001,1.054043654,-0.36221787,1.108094607,0.086821221
2.230267595,1.567945971,0.84415077,0.711316615,0.962386764,1.657907142
-0.402004509,-0.62084606,-0.69565949,-0.393146088,0.599174824,-0.655563135
0.297570078,-0.424147377,-1.13523618,-0.637612617,0.029682574,0.293403285
0.669762402,0.549325287,0.620416726,0.555284108,0.166732972,-0.660088683
-1.715107238,-1.720509507,-3.04397068,-2.562167536,-2.253131116,-1.410332264
0.128463655,-0.048944042,1.693169177,0.955638179,1.572667884,0.685281142
0.495896877,-0.213354648,0.468574613,-0.156208127,-0.582902905,1.086536304
-0.176402796,-0.732401351,0.96688572,0.387132012,0.29472694,0.289453464
0.918768616,1.421270276,0.49916051,0.56184484,0.616397887,1.291410187
-0.773801422,-0.013574027,-1.845742006,-0.844901955,-1.456495131,-0.303592611
-1.514169664,-0.59887514,-0.286574827,-1.848967945,-0.921433806,-0.97637522
-2.082980798,-1.474120289,-1.037441413,-0.813957156,-1.622668756,-1.599875806
1.374093221,-0.07711879,0.444281716,0.487108432,2.143157316,-0.300184172
-0.157073377,-0.589622906,-1.406929153,-0.772527382,0.195329802,-1.543471125
-1.682306952,-1.542604866,-1.238117434,-0.576269639,-1.567030787,-0.652565314
0.014017179,-0.025250695,-0.29743568,0.078835754,-1.071295138,0.01271783
-2.269976007,-0.937212137,-2.295113404,-1.627325603,-1.50742213,-1.514153772
-0.630563458,-0.206349487,0.232371991,0.192558043,0.123377003,1.02883032
-0.586249491,-0.646686187,-0.285035824,-0.487403425,-0.029923668,-0.890466245
-0.981390663,-0.54802151,-0.52386348,-0.538986517,-0.639077805,-0.42890508
1.276734332,1.020968777,1.051948648,1.289025726,-0.288403158,0.376267557
0.449109321,-0.573700701,1.122066892,0.787605891,-0.683033563,0.712520407
1.097975409,2.420736763,1.000055257,1.116745026,0.854772924,1.545594736
-0.375440735,-1.910731461,-1.223541486,-0.893723523,-0.365003146,-0.998408878
0.831766064,1.050985895,0.464234069,0.34953713,0.826994877,0.679872286
-0.313131113,0.42546902,0.063211528,-0.088235207,0.145315484,0.489731777
-0.876659032,-0.741700804,-0.066409245,-1.062094492,-0.891968833,-0.566117028
-1.257449142,-1.201664634,-2.012125756,-0.601174314,-1.426467965,-1.043400977
1.668271422,0.348900296,1.917917009,2.249008071,1.3447284,1.135533076
0.588390504,-1.037840073,-0.157793327,0.122060004,-0.97461464,-0.677874245
-0.943931615,0.515841924,-1.234358566,-0.590357045,-0.887276295,0.076443505
0.024454291,0.272852038,-0.200947999,1.200642664,-0.738826346,-0.450662511
-0.697500326,-0.554934694,-0.954789844,-0.954562641,-1.527921161,-1.731030937
-2.354019565,-1.080194232,-1.517051683,-0.893866573,-0.788338079,-1.123058289
-0.496091767,-1.145296749,0.075803545,-0.952365425,0.506250004,0.928885729
-0.430187921,-0.142130945,-0.340424449,1.004095759,0.344398254,-1.035969086
-0.78819295,-1.751338374,-0.698084959,-0.804241424,-0.676141493,-1.104706274
0.14578374,-0.874923413,-0.541171945,-0.1868982,-0.417386323,-0.088468614
0.111744664,1.173742873,1.393516954,0.428176217,0.607138669,1.335739182
-1.175493622,-0.175428489,-0.191152132,-0.334795206,-0.899102684,-0.440794874
-0.473625368,0.630496589,-0.714617962,-0.126653662,-0.204055423,-0.697318193
1.173704084,0.147959064,0.734284722,0.656043664,0.018171961,0.252879412
-0.161049788,-3.368904425,-0.797460734,-1.756684013,-0.37768644,-2.062121857
-0.25505665,0.782285828,0.57854764,0.347288937,1.052054551,0.334703398
0.854208371,2.065541505,1.409322252,0.694320382,3.002301274,1.243190157
1.394190027,0.768740711,1.262789387,1.217915682,0.946644505,0.446392327
-0.954678652,-1.131681513,-1.509000155,-2.463409419,0.180208126,-1.131519537
-1.28456684,-1.067319536,-1.314031773,-0.755328235,-0.719560225,-0.695130261
-0.311787859,0.273534497,0.658387024,0.91279023,0.145079662,1.386658836
-0.611214317,-0.35442282,-0.391297213,-0.491457044,-0.052131891,-1.557413125
-1.042103376,-0.503534702,-0.557461188,-0.087130562,-0.402732255,0.165086358
-0.387189933,0.912512184,0.542035833,-0.246487369,0.178496161,-0.611334106
-0.392113634,-1.63708312,-1.108519103,-0.986286206,-0.308740183,-1.249702577
1.460084916,-0.598956699,0.794980871,-0.781741067,0.369891575,0.845043084
1.80827604,1.288625976,1.57178766,0.498853299,1.90597249,1.875526513
1.566231406,1.166086114,2.266285189,2.007584686,0.890974065,0.809141361
0.80547404,-0.396386022,0.363227249,-0.455832065,0.845562496,0.365693602
-0.404990261,-1.424167396,-0.482158147,-0.461985884,-1.48182617,-1.120151072
0.039147675,-1.066368311,0.062479866,0.266321154,-0.578422752,-0.436685167
0.102315473,-0.29588469,0.09695931,-0.293481043,0.513964392,0.461499896
-1.255450756,-0.42394879,-1.227647622,-0.338595074,-0.761592954,-0.970142165
-0.835899553,0.190793972,0.528067559,-0.86763104,0.975026503,0.538234181
2.188451947,1.610947607,1.079184102,1.23943285,1.559050676,1.554506135
1.901589989,1.110591824,2.323393537,2.797102526,3.752147305,2.852858264
-1.020428927,-0.492284422,-0.380529512,-0.604053735,-0.000136528,0.200967507
1.165249341,1.512891095,1.451682915,0.092773366,2.136536638,1.921060825
0.755393888,1.697510232,0.250252196,2.391335074,0.404876961,-0.035243874
-0.545877657,0.34029822,-0.113200939,-0.916139488,-0.601202607,0.445993091
0.490215608,1.342113388,0.350706887,1.270121159,-0.677648871,1.127995809
0.26149505,0.760970993,1.301821048,0.738575032,-0.389628706,0.861335967
-0.001835715,1.222613554,1.913253476,1.184699121,0.597747952,0.72690097
-0.567891842,-0.526461532,-0.099931945,0.360518573,-0.639221866,0.160139841
-1.243178511,0.494889088,-0.794523215,-0.171983291,-0.740378339,-0.385759458
0.68663093,0.220471828,-0.417633575,0.242064363,-0.497783316,1.75117588
-1.183803178,-1.607761817,0.297740285,-0.662653905,-1.215088398,-0.526086611
0.035116188,0.772119857,1.381047922,1.360936814,0.756011112,0.889114176
-0.419365721,-0.476810843,-1.084601499,-1.064083157,0.748381901,0.408326253
-0.772309584,-1.466108895,-0.066437117,0.641198548,-0.81187093,-1.119934528
-0.63470023,-2.408673898,-1.133391207,-1.390346426,-1.413186794,-1.192322641
0.330115121,-0.357372185,-1.265320029,-0.420256723,0.465378182,-0.014790246
-0.303828844,-0.199917104,-0.226486531,-1.077452018,-0.660939504,-0.401005167
-0.625861863,-1.608978332,-1.23309819,-1.386941395,-1.004727494,-0.890994065
-1.979037356,-1.008551608,-1.126303242,-1.937947951,-1.589029255,-1.052068389
-0.11435627,-0.043673216,-0.122909583,1.058485601,0.187822265,0.357166642
1.240432155,1.560933167,1.486157765,0.873906502,1.851686866,0.944785205
-0.37859859,-1.2058755,-1.706978448,-0.281836689,-1.181326532,-0.622035347
0.293470657,0.343507941,1.041100168,0.273498406,0.353617013,0.550377191
1.885555477,-0.273564267,0.664425636,0.091362467,1.276638766,0.671749181
0.523588517,1.268251066,0.47102074,1.061210123,0.987005404,-0.35063034
1.015055006,2.354599682,0.896176314,0.858463038,0.793764874,1.281441534
0.048491214,-0.725638881,0.264708037,0.904486993,-0.697426606,-0.469855661
-1.050860117,-0.68465429,-0.522377495,-0.277140947,-0.763835025,-1.741613763
0.39555939,-0.133990505,1.584217979,-0.106989574,1.290677163,1.217383111
0.364709854,0.99933708,-0.520148362,0.386368018,0.265271716,0.010487241
0.020960224,-0.399677363,-0.122471923,-1.59272922,-0.433417276,-0.250608452
2.581283016,2.070757852,0.7754815,1.542134222,3.018506789,1.164970842
0.119654548,-0.112429042,-0.072552484,-0.23905465,0.622226673,0.346969438
-0.965415044,-0.388629995,-0.997103911,-0.059441524,-0.686291638,-0.555955243
1.498097426,1.19005845,0.942446112,0.35647515,0.723960212,0.531997638
-0.183228861,1.938949967,1.313253339,0.565174289,-0.934997835,2.063535081
0.58525325,0.077625838,1.43334757,1.854549221,-0.258577334,0.993576137
1.308730875,1.608258001,1.75565591,1.350186136,1.275726093,2.173355992
-0.978986328,-1.001006265,-1.059935345,-0.375269203,-0.970187624,-1.559996295
-0.586808914,-0.937141332,0.472195992,-0.095172745,-0.130020892,-0.327597639
1.344664839,1.663833653,2.087789645,1.251678772,1.453279303,2.014296753
-0.599548589,-0.609254608,-0.954085945,-0.839718461,0.086432439,-0.728196767
-0.442914928,-0.064729096,0.134084896,-1.137278434,0.141645793,-0.234587433
0.899508987,0.613051632,-0.49333201,0.250800244,-0.729141721,-0.187723952
-0.045090165,0.523195668,0.595145487,0.137684024,0.783998976,-0.160812405
1.376974232,0.732082197,0.761370878,0.229896591,-0.010301164,0.25691877
0.774503665,0.148336726,1.188046143,1.453580284,1.570561698,0.539942187
-0.868127562,0.089841146,-0.615770407,0.135471065,-0.142600988,-1.078235742
0.501669565,0.154710353,0.473768533,0.257733658,0.608376206,-0.578723469
-1.011472598,-0.896927296,-0.585635093,-1.110096214,-0.878345898,-1.191780961
0.198144833,0.587258172,1.312997201,1.137583123,1.830799401,0.041464904
1.756387692,0.502443008,0.703421606,1.882660475,0.553974079,-0.361441475
1.57607155,2.33698731,2.510817451,1.561073489,2.29016054,1.973429518
-0.919392953,-0.651851308,-0.627114592,0.548598983,-0.649095731,-0.007834204
0.169539767,-0.913786756,0.210596949,-0.617509478,0.094962741,0.11520761
1.159746299,1.533753311,1.123415458,0.945904708,0.728585494,1.714519999
-0.454796218,0.711855233,0.700592784,0.638496681,-0.313503812,0.777940517
-1.277302366,-0.846778031,-1.110598591,-0.713123992,-0.352662699,-0.05365722
0.136778021,0.091879968,-0.117830774,1.02453848,0.386276149,0.645057016
-0.345576237,-1.585608352,-1.431482654,-0.917808299,-0.303915305,-0.686479682
0.603113771,0.41284927,0.482929935,0.692978848,0.52365488,1.159712432
0.520102384,0.578616029,0.018533709,0.534975854,0.156415614,0.009786874
0.447584966,0.060993216,0.452684086,0.919478782,0.181846874,-0.078616816
-0.243176849,-0.849650279,-0.878553482,-1.817230255,-0.107632914,-0.934134701
0.334335956,-0.267785758,-0.878107475,-0.131943539,-0.019442259,-0.290637677
1.8895729,0.428024053,1.718416042,1.851177525,1.486591591,1.535322477
2.045421724,3.491816272,4.541136571,4.007502198,3.988890136,2.91984554
-0.554243816,-0.314952684,-0.02614589,-1.167870823,-0.009865559,0.905674505
-0.34642147,0.404461953,0.066217282,-0.630560092,0.480624574,0.415480932
-0.001645792,-0.208713726,1.19598023,-0.794452665,-0.742203732,0.653185897
0.220281872,0.088829868,0.388374349,-0.302808093,-0.288638341,0.501220452
0.603412926,0.750743512,1.120593149,0.880293994,0.910783283,0.073131188
0.871335674,-0.09090549,0.776589253,1.527141005,0.711160708,-0.235504121
0.59029917,0.596933437,0.503924551,-0.162604875,1.516182336,0.534656501
-2.32456264,-1.53041065,-1.318360525,-1.669309695,-1.337429128,-0.582754994
-1.492130791,-1.335643187,-2.237506772,-2.120083279,-0.246133412,-1.428967777
-0.773276704,-1.490455919,-1.407320779,-0.839807412,-0.880152786,-1.385987034
-0.615432302,-0.430855565,-0.495934706,-1.524128639,-0.096099516,-1.711731745
-0.146029685,-0.982801524,-0.489373607,-0.444532529,-0.393970595,-0.063896568
-2.890930809,-2.146885763,-2.217095925,-1.932547411,-1.389562827,-1.465602663
-1.654384815,-1.612601419,-2.607006295,-1.207966126,-2.083707033,-2.165684971
0.418705005,-0.614251252,1.593347596,1.207826839,1.561529206,0.762474823
-0.346801529,-1.397242614,0.085024926,0.061781631,0.24075988,-0.645961945
0.616122222,0.355922959,-0.1321073,-0.581673643,-0.393969402,0.297674663
0.294335644,-0.044089868,0.073917959,0.31299158,0.649010752,0.113415019
-1.502157914,-2.332504634,-0.495880431,-1.207552144,-1.328930994,-1.532847355
-0.778947181,1.429141595,0.322026472,-0.744582263,-0.180138232,0.31580274
0.076047299,0.795742361,0.307084186,0.260633591,0.462705351,-0.088680845
0.25513236,0.264720159,-0.002276915,0.347356788,0.115326716,0.00570081
1.803952134,-0.090580321,0.130144738,1.301087236,-0.536733397,0.467190586
-0.389242837,-0.955990985,-1.681501159,-1.721899303,-1.367234435,-0.140398528
-0.785774997,-0.452280394,0.190288122,-0.497279066,0.147893558,-0.04148599
0.606911161,1.353749856,0.897854837,1.038234957,0.316015381,1.319539853
0.926022878,0.155112139,0.273251515,0.443855195,0.924495623,1.025481376
-1.847571193,-2.523327029,-2.801583585,-2.590723583,-1.886120496,-2.785660143
-0.614332618,0.211154499,-0.892999002,-0.207965311,0.03136348,-0.53177776
0.147248185,1.117215713,1.743263973,-0.495528058,1.556728659,1.406635389
-1.28389399,-1.259463522,-0.969089343,-1.71527015,-0.662127328,-1.099358523
0.207057446,-0.285011214,0.252119074,-0.974832952,1.899353408,-0.362381027
1.142979636,2.250117498,1.638788047,1.67249535,1.720312451,1.615473832
-0.587609517,-1.355910376,-0.621540513,-0.487054201,-0.77337782,-0.147392102
-0.36538494,-0.269347485,0.136356728,0.055365473,0.544464777,0.0564115
-1.244089642,-1.588740215,-1.506300255,-0.243184843,-1.204667228,-0.489494524
0.474283044,-0.355284355,0.004623991,0.436832545,0.137278235,-1.758219136
-1.314958613,-1.775909057,-1.327226615,-2.331791562,-0.247801961,-0.593340323
0.738002676,0.59315996,0.088560917,-0.006178825,0.989399177,0.750313195
0.978495908,-0.207131307,0.601098903,0.246570154,-0.317558054,1.09948634
0.097044086,-0.630598993,0.228091784,-0.761751484,-0.105308058,1.043948123
0.496932684,-0.645220539,-0.40087352,0.193891378,0.192572308,-1.328523028
1.0099964,2.173096138,1.377040847,2.050002922,0.088910639,1.701441822
-0.995942002,1.220448471,0.599338748,-0.431985485,0.768547682,0.01261823
1.431113183,0.48133647,1.509411072,1.558931303,2.112876755,2.146758798
-0.781239668,-1.27314642,-0.92314277,-0.240327938,-2.379019505,-0.232153841
-0.185290462,-1.164638797,-0.120250842,0.101924655,-0.748146342,-0.770817145
-0.720184628,-0.688939086,-0.109836894,-0.305172932,-0.704269999,-1.405487557
0.545676584,0.229261852,0.237313131,-0.53073615,-0.063116325,0.980628639
0.344028564,1.428753851,-0.261237516,-0.35221722,1.403013167,0.4971478
-0.594341897,1.540042046,0.685192569,0.764629695,0.081177338,0.783343445
-1.104955052,-0.22876714,-1.107138311,-1.370539353,0.290618541,-0.110337773
-0.602805647,-0.807133875,-0.507914557,0.083146181,-0.812616187,-0.699188172
0.628350179,-0.00423264,-0.179240098,0.852497082,-0.680054147,0.044236131
1.353937155,-0.034613257,1.702101978,1.458572401,2.5585691,0.929782661
-0.512178458,-1.419429422,1.779479384,0.472713442,1.320634093,0.802830642
0.014417706,-0.91020655,-0.254196912,-1.359180287,-0.696009562,-0.35123109
-0.265208588,-1.18729357,-0.392887235,-0.620496622,-0.449916423,-1.004866365
0.869166745,-0.694526334,-0.147910051,-0.182813891,0.540018298,-0.673289688
-1.147231041,-0.15771578,-0.259654517,-0.136731474,-0.944997785,-0.782252723
0.546031238,0.74324061,0.552695485,1.088489759,0.699250778,1.595428303
-0.901101505,0.600132772,-0.105150639,-0.313831666,0.220950858,0.636730867
0.659065784,-1.329433935,-0.418224864,-0.156957043,-0.865947516,-0.795767539
